date,spy_close,spy_200d_ma,spy_pct_from_252d_high,vix,synth_3x_qqq_nav_proxy,trend_only_position,trend_plus_vix_gate_position,trend_plus_trailing_stop_position
2000-01-03,91.37,84.35,-0.98,24.21,496567.87,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-01-04,87.79,84.38,-4.85,27.01,394353.13,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-01-05,87.95,84.43,-4.68,26.41,364175.07,SYNTH_3X_QQQ,BIL_EXTENDED,BIL_EXTENDED (stopped)
2000-01-06,86.54,84.46,-6.21,25.73,289129.94,SYNTH_3X_QQQ,BIL_EXTENDED,BIL_EXTENDED (stopped)
2000-01-07,91.56,84.52,-0.77,21.72,396400.29,SYNTH_3X_QQQ,BIL_EXTENDED,BIL_EXTENDED (stopped)
2000-01-10,91.88,84.58,-0.43,21.71,429418.7,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-01-11,90.78,84.62,-1.62,22.5,366730.78,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-01-12,89.88,84.67,-2.6,22.84,342494.31,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-01-13,91.09,84.72,-1.28,21.71,404414.06,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-01-14,92.33,84.78,0.0,19.66,432651.26,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-01-18,91.6,84.83,-0.79,21.5,439586.23,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-01-19,92.35,84.88,0.0,21.72,469421.79,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-01-20,90.94,84.92,-1.53,21.75,455650.94,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-01-21,90.74,84.95,-1.74,20.82,472709.37,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-01-24,88.17,84.97,-4.53,24.07,404548.05,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-01-25,89.17,84.99,-3.44,23.02,422745.75,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-01-26,88.46,85.01,-4.21,23.03,371591.11,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-01-27,88.11,85.04,-4.59,23.54,387971.0,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-01-28,85.36,85.05,-7.57,26.14,329318.49,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-01-31,87.68,85.08,-5.06,24.95,371667.99,SYNTH_3X_QQQ,BIL_EXTENDED,BIL_EXTENDED (stopped)
2000-02-01,88.54,85.12,-4.12,23.45,401568.66,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-02-02,88.62,85.15,-4.04,23.12,411773.09,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-02-03,89.95,85.18,-2.59,22.01,459973.35,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-02-04,89.58,85.21,-3.0,21.54,469340.21,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-02-07,89.44,85.23,-3.15,22.79,488796.49,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-02-08,90.66,85.26,-1.83,21.25,550187.52,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-02-09,88.76,85.28,-3.89,22.9,491864.06,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-02-10,88.93,85.3,-3.7,23.07,540286.89,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-02-11,87.13,85.32,-5.65,24.42,502618.62,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-02-14,87.64,85.34,-5.1,24.38,500712.35,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-02-15,88.63,85.36,-4.03,22.92,511517.25,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-02-16,87.32,85.38,-5.44,23.51,504337.95,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-02-17,86.87,85.39,-5.93,23.17,536471.26,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-02-18,85.01,85.4,-7.95,26.0,478337.63,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-02-22,84.79,85.4,-8.18,25.86,482876.34,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2000-02-23,85.79,85.41,-7.1,23.89,563540.86,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2000-02-24,84.06,85.41,-8.97,24.38,600007.39,SYNTH_3X_QQQ,SYNTH_3X_QQQ,SYNTH_3X_QQQ
2000-02-25,83.76,85.41,-9.3,25.2,558787.94,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2000-02-28,85.52,85.4,-7.4,24.68,557760.11,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2000-02-29,86.34,85.42,-6.51,23.37,601983.89,SYNTH_3X_QQQ,SYNTH_3X_QQQ,SYNTH_3X_QQQ
2000-03-01,86.97,85.44,-5.82,21.64,616763.88,SYNTH_3X_QQQ,SYNTH_3X_QQQ,SYNTH_3X_QQQ
2000-03-02,87.03,85.45,-5.76,21.06,573894.77,SYNTH_3X_QQQ,SYNTH_3X_QQQ,SYNTH_3X_QQQ
2000-03-03,88.66,85.48,-4.0,19.21,670979.48,SYNTH_3X_QQQ,SYNTH_3X_QQQ,SYNTH_3X_QQQ
2000-03-06,87.79,85.5,-4.93,21.5,686812.96,SYNTH_3X_QQQ,SYNTH_3X_QQQ,SYNTH_3X_QQQ
2000-03-07,86.1,85.51,-6.77,24.31,655725.37,SYNTH_3X_QQQ,SYNTH_3X_QQQ,SYNTH_3X_QQQ
2000-03-08,85.99,85.54,-6.89,23.82,673543.16,SYNTH_3X_QQQ,SYNTH_3X_QQQ,SYNTH_3X_QQQ
2000-03-09,88.5,85.58,-4.17,22.21,741629.19,SYNTH_3X_QQQ,SYNTH_3X_QQQ,SYNTH_3X_QQQ
2000-03-10,88.03,85.61,-4.68,21.24,731928.09,SYNTH_3X_QQQ,SYNTH_3X_QQQ,SYNTH_3X_QQQ
2000-03-13,87.07,85.64,-5.72,22.85,674367.95,SYNTH_3X_QQQ,SYNTH_3X_QQQ,SYNTH_3X_QQQ
2000-03-14,85.83,85.67,-7.06,24.41,599498.02,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-03-15,87.83,85.7,-4.89,22.34,524101.48,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-03-16,91.94,85.76,-0.45,20.77,613872.76,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-03-17,92.54,85.81,0.0,22.37,648777.8,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-03-20,92.07,85.86,-0.51,22.96,593864.84,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-03-21,93.96,85.91,0.0,21.7,661053.15,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-03-22,94.53,85.97,0.0,21.49,700957.4,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-03-23,96.15,86.04,0.0,22.26,737823.55,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-03-24,96.72,86.12,0.0,23.31,767610.92,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-03-27,95.69,86.19,-1.06,24.53,771254.88,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-03-28,95.14,86.26,-1.63,24.86,712275.82,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-03-29,95.24,86.33,-1.53,24.1,623797.15,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-03-30,93.65,86.39,-3.17,25.47,576988.55,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-03-31,94.71,86.44,-2.08,24.11,613279.98,SYNTH_3X_QQQ,BIL_EXTENDED,BIL_EXTENDED (stopped)
2000-04-03,95.26,86.5,-1.51,24.03,502992.99,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-04-04,94.55,86.55,-2.24,27.12,488315.15,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-04-05,93.96,86.6,-2.85,28.41,462249.04,SYNTH_3X_QQQ,BIL_EXTENDED,BIL_EXTENDED (stopped)
2000-04-06,94.78,86.66,-2.0,27.15,495125.58,SYNTH_3X_QQQ,BIL_EXTENDED,BIL_EXTENDED (stopped)
2000-04-07,95.38,86.72,-1.38,24.39,554884.16,SYNTH_3X_QQQ,BIL_EXTENDED,BIL_EXTENDED (stopped)
2000-04-10,95.0,86.79,-1.77,25.99,453384.12,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-04-11,94.73,86.84,-2.06,27.25,421103.4,SYNTH_3X_QQQ,BIL_EXTENDED,BIL_EXTENDED (stopped)
2000-04-12,92.13,86.88,-4.74,28.98,346775.81,SYNTH_3X_QQQ,BIL_EXTENDED,BIL_EXTENDED (stopped)
2000-04-13,90.85,86.91,-6.06,29.4,301530.71,SYNTH_3X_QQQ,BIL_EXTENDED,BIL_EXTENDED (stopped)
2000-04-14,85.66,86.91,-11.44,33.49,223138.6,SYNTH_3X_QQQ,BIL_EXTENDED,BIL_EXTENDED (stopped)
2000-04-17,88.65,86.91,-8.34,28.95,300169.88,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2000-04-18,90.99,86.93,-5.92,26.12,324022.17,SYNTH_3X_QQQ,BIL_EXTENDED,SYNTH_3X_QQQ
2000-04-19,90.14,86.95,-6.8,27.02,294292.62,SYNTH_3X_QQQ,BIL_EXTENDED,SYNTH_3X_QQQ
2000-04-20,90.58,86.97,-6.35,25.85,275101.98,SYNTH_3X_QQQ,BIL_EXTENDED,BIL_EXTENDED (stopped)
2000-04-24,89.59,86.97,-7.37,27.37,251443.79,SYNTH_3X_QQQ,BIL_EXTENDED,BIL_EXTENDED (stopped)
2000-04-25,93.31,87.0,-3.52,25.24,302335.54,SYNTH_3X_QQQ,BIL_EXTENDED,BIL_EXTENDED (stopped)
2000-04-26,92.26,87.03,-4.61,26.97,271307.65,SYNTH_3X_QQQ,BIL_EXTENDED,BIL_EXTENDED (stopped)
2000-04-27,91.95,87.05,-4.92,26.19,307393.95,SYNTH_3X_QQQ,BIL_EXTENDED,BIL_EXTENDED (stopped)
2000-04-28,91.38,87.07,-5.51,26.2,342753.31,SYNTH_3X_QQQ,BIL_EXTENDED,BIL_EXTENDED (stopped)
2000-05-01,92.62,87.09,-4.23,25.88,352236.36,SYNTH_3X_QQQ,BIL_EXTENDED,BIL_EXTENDED (stopped)
2000-05-02,90.77,87.1,-6.15,28.5,291444.93,SYNTH_3X_QQQ,BIL_EXTENDED,BIL_EXTENDED (stopped)
2000-05-03,88.65,87.11,-8.34,31.63,281732.61,SYNTH_3X_QQQ,BIL_EXTENDED,BIL_EXTENDED (stopped)
2000-05-04,89.32,87.13,-7.65,30.77,283500.07,SYNTH_3X_QQQ,BIL_EXTENDED,BIL_EXTENDED (stopped)
2000-05-05,90.4,87.16,-6.53,27.53,303724.93,SYNTH_3X_QQQ,BIL_EXTENDED,BIL_EXTENDED (stopped)
2000-05-08,89.72,87.18,-7.23,28.2,268213.4,SYNTH_3X_QQQ,BIL_EXTENDED,BIL_EXTENDED (stopped)
2000-05-09,89.0,87.2,-7.98,28.93,251034.46,SYNTH_3X_QQQ,BIL_EXTENDED,BIL_EXTENDED (stopped)
2000-05-10,86.99,87.22,-10.05,29.87,196294.21,SYNTH_3X_QQQ,BIL_EXTENDED,BIL_EXTENDED (stopped)
2000-05-11,88.98,87.23,-8.0,27.76,232283.97,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2000-05-12,89.95,87.26,-7.0,26.05,232275.21,SYNTH_3X_QQQ,BIL_EXTENDED,SYNTH_3X_QQQ
2000-05-15,91.5,87.31,-5.39,24.86,262630.29,SYNTH_3X_QQQ,BIL_EXTENDED,SYNTH_3X_QQQ
2000-05-16,92.39,87.35,-4.48,24.34,284924.2,SYNTH_3X_QQQ,SYNTH_3X_QQQ,SYNTH_3X_QQQ
2000-05-17,91.42,87.4,-5.47,23.98,267265.15,SYNTH_3X_QQQ,SYNTH_3X_QQQ,SYNTH_3X_QQQ
2000-05-18,90.3,87.44,-6.63,23.96,238519.07,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-05-19,88.88,87.47,-8.1,25.44,204609.73,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-05-22,88.21,87.51,-8.79,26.0,204132.47,SYNTH_3X_QQQ,BIL_EXTENDED,BIL_EXTENDED (stopped)
2000-05-23,86.92,87.53,-10.13,25.87,153013.4,SYNTH_3X_QQQ,BIL_EXTENDED,BIL_EXTENDED (stopped)
2000-05-24,88.33,87.57,-8.67,24.32,181769.66,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2000-05-25,86.82,87.6,-10.24,24.58,169758.95,SYNTH_3X_QQQ,SYNTH_3X_QQQ,SYNTH_3X_QQQ
2000-05-26,86.92,87.63,-10.13,24.47,169752.55,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2000-05-30,89.75,87.66,-7.2,23.62,220917.69,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2000-05-31,89.95,87.69,-7.0,23.65,202028.72,SYNTH_3X_QQQ,SYNTH_3X_QQQ,SYNTH_3X_QQQ
2000-06-01,91.52,87.73,-5.37,22.36,233009.52,SYNTH_3X_QQQ,SYNTH_3X_QQQ,SYNTH_3X_QQQ
2000-06-02,93.12,87.78,-3.72,21.48,283002.29,SYNTH_3X_QQQ,SYNTH_3X_QQQ,SYNTH_3X_QQQ
2000-06-05,92.66,87.83,-4.19,22.71,285117.04,SYNTH_3X_QQQ,SYNTH_3X_QQQ,SYNTH_3X_QQQ
2000-06-06,92.25,87.87,-4.62,23.05,261327.05,SYNTH_3X_QQQ,SYNTH_3X_QQQ,SYNTH_3X_QQQ
2000-06-07,92.89,87.91,-3.96,22.48,282258.79,SYNTH_3X_QQQ,SYNTH_3X_QQQ,SYNTH_3X_QQQ
2000-06-08,92.52,87.94,-4.33,22.77,278293.74,SYNTH_3X_QQQ,SYNTH_3X_QQQ,SYNTH_3X_QQQ
2000-06-09,92.33,87.97,-4.54,22.14,282760.34,SYNTH_3X_QQQ,SYNTH_3X_QQQ,SYNTH_3X_QQQ
2000-06-12,91.25,88.0,-5.66,22.32,255604.59,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-06-13,92.96,88.04,-3.89,21.67,285168.78,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-06-14,93.12,88.09,-3.72,21.48,265869.78,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-06-15,93.31,88.15,-3.52,20.68,279928.86,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-06-16,92.55,88.19,-4.31,20.5,284396.8,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-06-19,93.73,88.25,-3.09,20.63,318333.12,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-06-20,93.39,88.29,-3.44,20.88,314666.24,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-06-21,93.35,88.34,-3.48,20.61,326741.25,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-06-22,91.93,88.37,-4.95,22.0,290792.07,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-06-23,91.14,88.41,-5.76,22.34,256435.12,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-06-26,92.32,88.45,-4.55,22.45,277444.95,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-06-27,91.64,88.48,-5.25,21.8,267473.05,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-06-28,91.89,88.52,-4.99,20.29,277182.7,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-06-29,91.03,88.57,-5.88,19.7,256300.5,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-06-30,91.72,88.61,-5.17,19.54,271367.45,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-07-03,92.98,88.66,-3.86,19.83,287149.4,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-07-05,91.3,88.69,-5.6,21.16,253788.29,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-07-06,92.01,88.74,-4.86,20.94,274047.16,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-07-07,93.49,88.8,-3.33,19.22,290982.33,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-07-10,93.33,88.87,-3.5,20.33,277749.44,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-07-11,93.53,88.94,-3.29,20.11,282286.28,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-07-12,94.14,89.0,-2.66,20.03,302332.47,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-07-13,94.56,89.07,-2.23,20.03,313979.47,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-07-14,95.48,89.15,-1.27,19.32,334288.7,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-07-17,95.33,89.23,-1.44,19.45,345488.25,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-07-18,94.55,89.3,-2.24,19.75,322555.61,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-07-19,93.79,89.36,-3.03,19.65,300661.38,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-07-20,95.09,89.42,-1.68,18.94,329634.57,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-07-21,93.24,89.47,-3.6,18.94,296371.47,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-07-24,92.7,89.52,-4.15,19.92,278027.84,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-07-25,93.0,89.57,-3.84,19.39,284602.35,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-07-26,92.09,89.61,-4.78,19.67,283476.9,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-07-27,91.78,89.66,-5.11,19.6,250116.01,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-07-28,89.7,89.7,-7.25,20.84,209271.34,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-07-31,90.28,89.75,-6.66,20.74,227781.66,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2000-08-01,90.83,89.82,-6.09,20.55,218699.92,SYNTH_3X_QQQ,SYNTH_3X_QQQ,SYNTH_3X_QQQ
2000-08-02,91.28,89.88,-5.62,20.0,207075.4,SYNTH_3X_QQQ,SYNTH_3X_QQQ,SYNTH_3X_QQQ
2000-08-03,91.91,89.94,-4.97,19.99,233940.9,SYNTH_3X_QQQ,SYNTH_3X_QQQ,SYNTH_3X_QQQ
2000-08-04,92.41,90.0,-4.46,18.62,231507.0,SYNTH_3X_QQQ,SYNTH_3X_QQQ,SYNTH_3X_QQQ
2000-08-07,93.51,90.06,-3.31,19.03,247874.12,SYNTH_3X_QQQ,SYNTH_3X_QQQ,SYNTH_3X_QQQ
2000-08-08,93.87,90.13,-2.95,18.79,262978.86,SYNTH_3X_QQQ,SYNTH_3X_QQQ,SYNTH_3X_QQQ
2000-08-09,93.08,90.19,-3.76,19.18,242014.54,SYNTH_3X_QQQ,SYNTH_3X_QQQ,SYNTH_3X_QQQ
2000-08-10,92.62,90.25,-4.23,19.19,227642.97,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-08-11,93.06,90.31,-3.78,18.55,237139.31,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-08-14,94.24,90.36,-2.56,17.88,252266.98,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-08-15,94.16,90.4,-2.64,17.98,252257.47,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-08-16,93.83,90.44,-2.99,18.02,259876.73,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-08-17,94.81,90.49,-1.97,17.48,274909.76,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-08-18,94.5,90.54,-2.29,17.05,270592.77,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-08-21,95.01,90.59,-1.76,17.35,272713.08,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-08-22,94.85,90.63,-1.93,17.47,272702.8,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-08-23,95.23,90.68,-1.54,17.38,286077.77,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-08-24,95.52,90.72,-1.23,17.04,299329.94,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-08-25,95.48,90.77,-1.27,16.53,294478.75,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-08-28,95.81,90.82,-0.94,16.54,298691.8,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-08-29,95.83,90.86,-0.92,16.89,303228.85,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-08-30,94.91,90.89,-1.87,17.69,302068.82,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-08-31,96.18,90.93,-0.56,16.84,327261.58,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-09-01,96.27,90.97,-0.46,17.53,336910.35,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-09-05,95.5,91.0,-1.25,19.82,306120.18,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-09-06,94.42,91.02,-2.38,20.79,273804.94,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-09-07,95.23,91.05,-1.54,19.42,291976.47,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2000-09-08,94.58,91.08,-2.21,18.46,265186.08,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
